<<<<<<< HEAD
strain(%),stress(MPa),stress_alpha,stress_beta,strain_t,stress_t,strain
648,0.9107,208.97,202.35676790376854,241.9675673746125,0.0090657813387285,210.87308979,0.0091069999999999
649,0.911629,208.988,202.37606135049168,241.9906374622514,0.0090749874558574,210.89319521452,0.00911629
650,0.912548,209.008,202.3972718035043,242.01599980506577,0.0090840943925355,210.91529832384,0.00912548
651,0.91382,209.027,202.41822229539704,242.04105130006195,0.0090966992866592,210.9371305314,0.0091381999999999
652,0.914829,209.047,202.4396140568317,242.06663044194008,0.0091066978671879,210.95942257963,0.00914829
653,0.915702,209.069,202.46267015984182,242.09419971583335,0.0091153486891986,210.98344901438,0.00915702
654,0.916802,209.093,202.4881189228619,242.12463000657405,0.0091262488165637,211.00996880586,0.00916802
655,0.917858,209.116,202.51251147516658,242.15379733615916,0.0091367128270563,211.03538793528,0.0091785799999999
656,0.919008,209.139,202.53709314476183,242.18319080224177,0.0091481081684804,211.06100414112,0.00919008
657,0.920008,209.164,202.56331113485842,242.21454089421468,0.009158017055472,211.08832553312,0.00920008
658,0.920969,209.191,202.59138821937486,242.24811399339882,0.0091675394033548,211.11758426079,0.00920969
659,0.922082,209.22,202.62170789486834,242.28436866478313,0.0091785677741061,211.1491799604,0.00922082
660,0.923072,209.245,202.6479073202726,242.3156965580745,0.0091883772739171,211.1764820064,0.00923072
661,0.924099,209.27,202.67418152350137,242.34711386675082,0.0091985532897108,211.2038619773,0.00924099
662,0.925128,209.294,202.6994917446885,242.377378496463,0.009208749018625,211.23023739632,0.0092512799999999
663,0.926269,209.318,202.72502740806794,242.4079126980775,0.0092200543652014,211.25684774542,0.00926269
664,0.927062,209.343,202.75083301867517,242.43876968837202,0.0092279115553312,211.28373940266,0.00927062
665,0.928204,209.363,202.7724975884171,242.46467504005847,0.0092392265933053,211.30631574052,0.00928204
666,0.929195,209.387,202.79773331967348,242.49485059863395,0.0092490454060405,211.33261353465,0.00929195
667,0.930265,209.408,202.82022263800158,242.52174214125014,0.0092596468413164,211.3560493312,0.00930265
668,0.931313,209.427,202.84073107195275,242.54626504663767,0.00927003019421,211.37742087651,0.00931313
669,0.93223,209.45,202.86485083389496,242.57510618787188,0.0092791155395515,211.402555735,0.0093223
670,0.933187,209.474,202.89001997489737,242.60520212132818,0.0092885971041923,211.42878413638,0.0093318699999999
671,0.934392,209.497,202.9147195484448,242.63473657074823,0.0093005356235522,211.45452320824003,0.00934392
672,0.9353,209.523,202.94172827847473,242.6670321878947,0.0093095315257206,211.482668619,0.009353
673,0.936367,209.547,202.96711998957355,242.69739425895224,0.0093201025980842,211.50912895749,0.00936367
674,0.937335,209.569,202.9903758783732,242.7252024261723,0.0093296927526255,211.53336358615,0.00937335
675,0.938341,209.598,203.0204889330634,242.76121003128029,0.0093396592827193,211.56474396918003,0.00938341
676,0.939431,209.625,203.04883426510088,242.79510388672472,0.0093504578960505,211.59428223375,0.00939431
677,0.940405,209.654,203.07888406387903,242.83103585374403,0.0093601072005013,211.6255966987,0.00940405
678,0.941523,209.683,203.1092241539895,242.86731493585233,0.0093711829813905,211.65721367209,0.00941523
679,0.942569,209.711,203.13845131268377,242.90226323317782,0.0093815453629892,211.68767087559,0.00942569
680,0.943404,209.74,203.16822302402062,242.93786267787826,0.0093898173591817,211.7186955496,0.00943404
681,0.944398,209.772,203.2012212924623,242.97732026966096,0.0093996644127447,211.75308257256,0.00944398
682,0.945496,209.801,203.23152349414303,243.01355404678014,0.009410541628818,211.78466006296,0.00945496
683,0.946537,209.835,203.266555019613,243.0554429002502,0.0094208540714096,211.82116591395,0.0094653699999999
684,0.94753,209.869,203.3014905556245,243.09721697458033,0.0094306909132224,211.8575717357,0.0094752999999999
685,0.94852,209.901,203.3344832645809,243.13666791862332,0.0094404979401555,211.89195296520003,0.0094852
686,0.949899,209.933,203.36826024011614,243.17705664734336,0.0094541582749599,211.92715146767,0.00949899
687,0.950898,209.96,203.3964287235089,243.21073903649093,0.0094640542240088,211.95650544080004,0.00950898
688,0.951901,209.988,203.42557453340265,243.24559006120438,0.0094739896979592,211.98687787188,0.00951901
689,0.952931,210.012,203.45090026273874,243.2758732347445,0.0094841925246059,212.01326945172,0.00952931
690,0.954119,210.037,203.47751369086745,243.30769617069328,0.0094959603157753,212.04100292403,0.00954119
691,0.955093,210.059,203.5007899735564,243.3355287238523,0.0095056082163378,212.06525880487,0.00955093
692,0.956108,210.084,203.52705568895144,243.36693588322393,0.0095156621409837,212.09262993072,0.00956108
693,0.957208,210.105,203.54961807337335,243.39391479442764,0.0095265579057783,212.1161418684,0.00957208
694,0.958345,210.124,203.57031788706811,243.41866654163493,0.0095378200397062,212.1377128478,0.00958345
695,0.959361,210.141,203.58883647110326,243.44081008927418,0.0095478835454792,212.15701079901,0.00959361
696,0.960366,210.161,203.6102396922674,243.46640293409334,0.0095578379963389,212.17931478926,0.00960366
697,0.961357,210.18,203.63064622291813,243.4908039888802,0.0095676536812021,212.2005801426,0.00961357
698,0.962528,210.202,203.65432274440565,243.5191151265188,0.009579252110977,212.22525310656,0.00962528
699,0.963459,210.225,203.6784844584646,243.54800643188509,0.0095884733114162,212.25043168275,0.00963459
700,0.964577,210.249,203.7039927391436,243.57850789070827,0.0095995465632752,212.27701349673,0.00964577
701,0.965467,210.272,203.72807259555705,243.60730131501253,0.0096083614972233,212.30210677024,0.0096546699999999
702,0.966488,210.294,203.75144831694104,243.63525277172684,0.0096184738145137,212.32646627472,0.00966488
703,0.967524,210.318,203.77679253972778,243.6655580587614,0.009628734592178,212.35287712632,0.00967524
704,0.968697,210.343,203.80338268002083,243.6973531483426,0.0096403521216555,212.38058633071,0.00968697
705,0.969742,210.368,203.82971498686933,243.72883993426774,0.0096507018104535,212.40802685056,0.00969742
706,0.970684,210.391,203.8539019845403,243.7577614724459,0.0096600312945857,212.43323177444,0.00970684
707,0.971751,210.416,203.88027967140985,243.7893025214106,0.0096705986624598,212.46071958416,0.00971751
708,0.972832,210.441,203.90668614213143,243.8208779885899,0.0096813045698325,212.48823738912,0.00972832
709,0.973757,210.467,203.93374702268133,243.85323596458204,0.0096904654078995,212.51643714519,0.00973757
710,0.974825,210.49,203.9581903077531,243.88246395773857,0.0097010423576302,212.5419091425,0.00974825
711,0.975755,210.513,203.98235528877953,243.91135916957248,0.0097102525317234,212.56709112315,0.00975755
712,0.976904,210.534,204.00502515623506,243.93846660332792,0.009721631436123,212.59071506736,0.00976904
713,0.977944,210.556,204.02844424910077,243.96646992137627,0.0097319307679818,212.61511976864,0.00977944
714,0.978894,210.576,204.04974389965437,243.99193892191315,0.0097413387188035,212.63731582944,0.00978894
715,0.979865,210.598,204.07302438777486,244.01977650370574,0.0097509545433889,212.6615760927,0.0097986499999999
716,0.981077,210.623,204.0996994660167,244.05167315761344,0.009762956864115,212.68937380971,0.00981077
717,0.981921,210.646,204.12369317446573,244.0803635707182,0.0097713148307561,212.71437730966,0.00981921
718,0.982885,210.671,204.1498679403717,244.11166197748008,0.0097808610484272,212.74165365835,0.00982885
719,0.983871,210.692,204.17221142848337,244.1383791440026,0.0097906250315652,212.76493748732,0.00983871
720,0.984998,210.715,204.19677855276785,244.16775521756853,0.0098017851673386,212.7905385357,0.00984998
721,0.985794,210.737,204.21970772891126,244.19517271899832,0.0098096674951953,212.81443270178,0.0098579399999999
722,0.9869,210.763,204.24714054543344,244.22797543644072,0.0098206194707133,212.843020047,0.009869
723,0.987862,210.792,204.2771899172697,244.26390689294539,0.0098301454133657,212.87433406704,0.00987862
724,0.989076,210.819,204.30581142701118,244.2981309871453,0.0098421665877832,212.90416013244,0.00989076
725,0.990079,210.847,204.33497576283844,244.33300416419453,0.0098520983057372,212.93455186913,0.00990079
726,0.990849,210.872,204.36076177516273,244.36383771989435,0.0098597227879852,212.96142310328,0.0099084899999999
727,0.992027,210.902,204.3922195342844,244.4014532517522,0.009871387143136,212.99420478354,0.00992027
728,0.993234,210.93,204.42179838110528,244.4368220792203,0.0098833385102212,213.0250284762,0.00993234
729,0.994031,210.961,204.45345533829132,244.4746758016341,0.0098912300968517,213.05801773791,0.00994031
730,0.995249,210.994,204.48790350113333,244.51586710079232,0.0099032901428109,213.09391567506003,0.00995249
731,0.996289,211.028,204.52296115196953,244.55778719359958,0.0099135876038856,213.13044875092,0.00996289
732,0.997188,211.059,204.55482635334747,244.59588992345235,0.0099224888814255,213.16365502092,0.0099718799999999
733,0.998242,211.087,204.58409848542635,244.63089199758295,0.0099329247610889,213.19415909054,0.0099824199999999
734,0.999413,211.116,204.61457741743146,244.66733709951774,0.0099445189550908,213.22592074908,0.00999413
735,1.00052,211.145,204.64492732586126,244.70362792185534,0.0099554793547659,213.257547954,0.0100052
736,1.00145,211.174,204.6749191678406,244.7394905871865,0.009964687185759,213.288802023,0.0100144999999999
737,1.00241,211.199,204.7010953963999,244.77079074291217,0.0099741919546284,213.31607989590003,0.0100241
738,1.00356,211.225,204.72862644753178,244.80371092412804,0.009985577756741,213.34476961,0.0100356
739,1.00468,211.248,204.75318949155675,244.83308211873452,0.0099966664133228,213.3703664064,0.0100468
740,1.00554,211.273,204.77916443618673,244.86414158973673,0.0100051808340288,213.3974345242,0.0100554
741,1.00651,211.295,204.80245501660602,244.89199123936876,0.0100147842215497,213.4217053045,0.0100651
742,1.00779,211.318,204.8273439180024,244.92175207706103,0.0100274565917731,213.4476416722,0.0100778999999999
743,1.00875,211.34,204.85061511181996,244.94957854521556,0.0100369607640553,213.47189225,0.0100875
744,1.00986,211.362,204.8741909498779,244.97776929091089,0.010047949850655,213.4964602932,0.0100986
745,1.01096,211.383,204.89677765659934,245.0047772854396,0.0100588398173426,213.5199975768,0.0101096
746,1.01194,211.407,204.92202934131365,245.03497192031998,0.0100685416877742,213.5463119958,0.0101194
747,1.01318,211.426,204.94296231395595,245.06000246671903,0.0100808173889346,213.5681259468,0.0101318
748,1.01404,211.448,204.96603273215177,245.08758885795757,0.0100893310931772,213.5921672992,0.0101404
749,1.01509,211.474,204.9933664994094,245.12027313750517,0.0100997256338061,213.6206514266,0.0101509
750,1.01615,211.496,205.01684362600622,245.14834584923318,0.0101102190604663,213.645116604,0.0101615
751,1.01725,211.519,205.04137176608734,245.17767530754156,0.0101211083490692,213.6706770275,0.0101725
752,1.0182,211.544,205.0675346633051,245.20895952235105,0.0101305126392569,213.697941008,0.010182
753,1.01914,211.568,205.09270832007823,245.23906085552818,0.0101398178498682,213.7241741152,0.0101914
754,1.02025,211.592,205.11822758912442,245.26957545366216,0.0101508058062266,213.75076738,0.0102025
755,1.02134,211.614,205.1417679256869,245.29772374853863,0.0101615956638992,213.7752984276,0.0102134
756,1.02219,211.635,205.1638518861267,245.32413058553738,0.0101700096923018,213.7983118065,0.0102218999999999
757,1.02318,211.66,205.19009827072156,245.3555146301561,0.0101798094714307,213.825662788,0.0102318
758,1.02435,211.686,205.21768021872424,245.3884956711699,0.01019139090477,213.85440554100003,0.0102435
759,1.02531,211.707,205.2399888457196,245.41517115260527,0.0102008935191271,213.8776530417,0.0102531
760,1.02622,211.729,205.2631657328002,245.4428848537298,0.0102099011222869,213.90180534380005,0.0102621999999999
761,1.0273,211.75,205.28571897068045,245.46985282798062,0.0102205913592102,213.92530775,0.010273
762,1.02835,211.77,205.30724219613276,245.49558916760836,0.0102309845355455,213.947736795,0.0102835
763,1.02928,211.792,205.33046092286327,245.52335289838305,0.0102401898300946,213.9719326976,0.0102928
764,1.03037,211.814,205.35400525775344,245.5515059742492,0.0102509787233744,213.9964679118,0.0103037
765,1.03119,211.839,205.3799097230538,245.58248116978038,0.0102590950617815,214.0234625841,0.0103119
766,1.03241,211.864,205.40662781243273,245.61442925414096,0.010271170467743,214.0513051224,0.0103241
767,1.03344,211.89,205.43392968807083,245.64707539936924,0.010281365164175,214.079756016,0.0103343999999999
768,1.03432,211.911,205.45607934397262,245.67356079154195,0.0102900751137484,214.1028378552,0.0103431999999999
769,1.03548,211.937,205.4836465517285,245.70652420694486,0.0103015562950036,214.1315652476,0.0103547999999999
770,1.03656,211.966,205.51396029910097,245.74277178979426,0.0103122455521618,214.16315476960003,0.0103655999999999
771,1.03748,211.998,205.54685786357734,245.7821089650781,0.0103213511255446,214.1974368504,0.0103748
772,1.03849,212.03,205.57993911333406,245.82166578154767,0.0103313473660676,214.231910347,0.0103848999999999
773,1.03949,212.062,205.61300063361904,245.8611990065538,0.0103412445354674,214.2663632838,0.0103949
774,1.04042,212.095,205.64688989620748,245.9017220022193,0.0103504488151011,214.301678799,0.0104041999999999
775,1.04142,212.128,205.68092224050508,245.9424160874582,0.0103603457954533,214.3371434176,0.0104142
776,1.04249,212.161,205.71509773301312,245.9832813417893,0.0103709354559564,214.37275720890003,0.0104248999999999
777,1.04361,212.194,205.74937571536645,246.02426914808046,0.0103820198402856,214.4084778034,0.0104360999999999
778,1.04461,212.228,205.7843796580853,246.0661250195491,0.0103919165081866,214.4449549108,0.0104461
779,1.04589,212.26,205.81801528317976,246.1063447288553,0.0104045841001813,214.480006114,0.0104589
780,1.04667,212.291,205.84966344453431,246.14418793367702,0.0104123033353676,214.5129862097,0.0104667
781,1.04767,212.32,205.8798209785518,246.1802487248224,0.0104221997035686,214.544412944,0.0104767
782,1.04887,212.346,205.90747757799778,246.21331903010116,0.0104340752161333,214.5732334902,0.0104887
783,1.04989,212.372,205.93476794498523,246.24595141389102,0.0104441692909312,214.6016723908,0.0104989
784,1.05091,212.396,205.9601194236053,246.276265377069,0.0104542632638399,214.6280908036,0.0105091
785,1.05214,212.419,205.9849297281054,246.3059322327314,0.0104664352721299,214.6539452666,0.0105214
786,1.05309,212.443,206.01013948066299,246.33607672734684,0.010475836315339,214.6802159887,0.0105309
787,1.05427,212.464,206.0329094165602,246.36330381767547,0.010487513277524,214.7039442128,0.0105427
788,1.05527,212.485,206.05531280159911,246.39009260578953,0.0104974089014516,214.72729045950004,0.0105527
789,1.05614,212.506,206.07745148882498,246.4165648821972,0.0105060180146136,214.7503608684,0.0105614
790,1.05753,212.523,206.09677198608776,246.439667315447,0.0105197726508043,214.7704944819,0.0105753
791,1.05841,212.543,206.11796207137016,246.46500530360206,0.0105284805241171,214.7925763663,0.0105841
792,1.05909,212.564,206.13971431474764,246.49101549080515,0.0105352092833784,214.8152440676,0.0105909
793,1.06053,212.586,206.16398701968996,246.5200395132252,0.010549458271181,214.8405383058,0.0106053
794,1.06171,212.609,206.18869967876404,246.549589609629,0.0105611343737219,214.8662910139,0.0106170999999999
795,1.06377,212.652,206.23460489316696,246.60448064773934,0.0105815177514145,214.9141281804,0.0106377
796,1.06459,212.676,206.25955413537915,246.63431363780168,0.0105896314075093,214.9401274284,0.0106459
797,1.06528,212.698,206.2822987392902,246.66151043747521,0.0105964587012683,214.9638292544,0.0106528
798,1.06675,212.723,206.30954539346126,246.69409055178102,0.0106110036499342,214.9922226025,0.0106675
799,1.06774,212.747,206.3348429441739,246.724340030807,0.0106207991083936,215.0185848178,0.0106773999999999
800,1.06846,212.77,206.35861980313086,246.75277114670808,0.010627923017916,215.043362342,0.0106845999999999
801,1.06971,212.791,206.3815394771958,246.78017728605272,0.0106402907958574,215.0672466061,0.0106971
802,1.07073,212.812,206.40398995509943,246.80702238533462,0.0106503827893249,215.0906419276,0.0107073
803,1.07173,212.833,206.4263999965967,246.83381913289108,0.0106602768016963,215.1139951109,0.0107173
804,1.07258,212.852,206.44656424137287,246.85793047498743,0.0106686866352454,215.1350079816,0.0107258
805,1.07392,212.875,206.4716094165799,246.88787817667338,0.0106819443468557,215.1611072,0.0107391999999999
806,1.07479,212.896,206.4937551181043,246.91435884040988,0.0106905518714846,215.1841849184,0.0107479
807,1.07586,212.918,206.51727974463418,246.9424883500566,0.0107011380358131,215.2086995948,0.0107586
808,1.07686,212.939,206.53969183711445,246.96928755007053,0.0107110315460267,215.2320549154,0.0107686
809,1.07781,212.961,206.562972109744,246.99712487419043,0.0107204302900677,215.2563149541,0.0107780999999999
810,1.07874,212.982,206.5852419414649,247.02375396627943,0.0107296310802473,215.2795220268,0.0107874
811,1.07967,213.005,206.60945209732762,247.05270319580387,0.0107388317857734,215.3047510835,0.0107967
812,1.08084,213.03,206.6360932546446,247.08455928885581,0.0107504067466795,215.332513452,0.0108084
813,1.08178,213.054,206.6612947421428,247.11469390054845,0.0107597061908599,215.3587755612,0.0108177999999999
814,1.08285,213.08,206.68870248738668,247.1474666390765,0.0107702916231385,215.38733678,0.0108285
815,1.0839,213.107,206.71703988190987,247.18135100325932,0.0107806790879419,215.416866773,0.010839
816,1.08476,213.135,206.74595924393577,247.21593125353672,0.0107891868358786,215.447003226,0.0108475999999999
817,1.08582,213.165,206.77722824385657,247.25332107708175,0.0107996730302597,215.479588203,0.0108582
818,1.08682,213.193,206.80643501660714,247.28824499796923,0.0108095655656692,215.5100241626,0.0108682
819,1.08763,213.222,206.83622361905992,247.32386464017668,0.0108175784476136,215.5410664386,0.0108763
820,1.08873,213.255,206.8704863708038,247.3648342345071,0.0108284600363414,215.5767711615,0.0108872999999999
821,1.08987,213.29,206.9067718339652,247.40822248063878,0.0108397371942604,215.614583723,0.0108986999999999
822,1.09085,213.321,206.93885019967743,247.44658010117774,0.0108494314915208,215.6480121285,0.0109085
823,1.09195,213.353,206.97214492362787,247.48639217884707,0.0108603127336443,215.6827080835,0.0109195
824,1.09292,213.384,207.00420402393766,247.52472676283227,0.0108699079125518,215.7161164128,0.0109291999999999
825,1.09402,213.413,207.03458971146011,247.5610603679248,0.01088078893187,215.74778090260003,0.0109402
826,1.09501,213.441,207.0637805852301,247.59596527764845,0.0108905817480283,215.77820029410003,0.0109501
827,1.096,213.469,207.09297199101002,247.63087082352163,0.0109003744682883,215.80862024,0.01096
828,1.09725,213.498,207.12366674640143,247.667573995697,0.0109127388770904,215.840606805,0.0109725
829,1.09824,213.526,207.15285929556148,247.7024809087639,0.0109225313803753,215.8710279424,0.0109824
830,1.09933,213.549,207.17740648954617,247.73183315072686,0.0109333129144956,215.8966082217,0.0109933
831,1.10025,213.57,207.19966541103167,247.75844919693088,0.0109424128344857,215.919803925,0.0110025
832,1.10125,213.592,207.22305885698518,247.78642184775208,0.0109523039579444,215.94418190000005,0.0110125
833,1.10222,213.613,207.2454210380223,247.8131613662906,0.0109618982542242,215.9674852086,0.0110222
834,1.10344,213.637,207.27120673372195,247.84399454338734,0.0109739651765845,215.9943561128,0.0110344
835,1.10434,213.662,207.29730710009284,247.87520398710285,0.010982866911226,216.0215549308,0.0110434
836,1.10534,213.683,207.31973207136062,247.90201858689272,0.0109927576345584,216.0449236722,0.0110534
837,1.10646,213.703,207.34143330194607,247.92796777568532,0.0110038351285526,216.0675382138,0.0110646
838,1.10756,213.721,207.36115345953294,247.9515481017054,0.0110147146907116,216.08808830760003,0.0110756
839,1.10848,213.739,207.3805048046431,247.97468742118673,0.0110238138699853,216.1082540672,0.0110847999999999
840,1.10966,213.76,207.40330057785926,248.00194540642082,0.0110354844352473,216.132009216,0.0110966
841,1.11052,213.781,207.42544035549463,248.0284189866827,0.01104399001565,216.15508076120005,0.0111051999999999
842,1.11151,213.803,207.4488174775503,248.05637211824651,0.0110537812337483,216.1794417253,0.0111151
843,1.1127,213.826,207.47357568815727,248.08597668277466,0.0110655503488312,216.205241902,0.011127
844,1.1137,213.848,207.49697421910528,248.1139554139645,0.0110754402544023,216.229625176,0.011137
845,1.11462,213.867,207.51729805603728,248.13825758795696,0.0110845388811427,216.2508043554,0.0111462
846,1.11563,213.89,207.54168823059123,248.16742207435297,0.0110945274956057,216.276221007,0.0111563
847,1.11663,213.913,207.56605832359102,248.19656254828394,0.0111044171146014,216.3016167319,0.0111663
848,1.11753,213.941,207.5950752518748,248.23125946315483,0.0111133176880754,216.3318548573,0.0111752999999999
849,1.11861,213.966,207.621551208572,248.26291801800474,0.0111239982716743,216.3594450726,0.0111861
850,1.11982,213.992,207.64926499678967,248.29605670660524,0.0111359643455804,216.3883252144,0.0111982
851,1.12062,214.018,207.67613735265869,248.3281892547113,0.0111438757207732,216.4163285116,0.0112062
852,1.12187,214.038,207.69811212831428,248.35446553429446,0.0111562371192114,216.4392281106,0.0112187
853,1.12267,214.063,207.72401496150314,248.38543877823264,0.011164148334021,216.4662210821,0.0112267
854,1.12361,214.087,207.74923540080198,248.41559605149052,0.0111734439314483,216.4925029407,0.0112361
855,1.12468,214.113,207.7766641893252,248.44839395246387,0.0111840249850631,216.5210860884,0.0112468
856,1.12582,214.14,207.80520777284454,248.48252486659084,0.0111952981339555,216.550830948,0.0112582
857,1.12653,214.162,207.82801609953907,248.50979786261328,0.0112023190659743,216.5745991786,0.0112653
858,1.12759,214.184,207.85154409488982,248.5379314005186,0.011212800929088,216.5991173656,0.0112759
859,1.12864,214.209,207.8779633160409,248.56952211399013,0.011223183798382,216.6266484576,0.0112864
860,1.1296,214.231,207.90128665585863,248.5974109355858,0.0112326766131125,216.650953376,0.0112959999999999
861,1.13058,214.255,207.9265924474484,248.6276702686187,0.0112423671018681,216.677324179,0.0113058
862,1.13187,214.284,207.95738850621842,248.66449457403976,0.0112551228061525,216.7094163108,0.0113187
863,1.1326,214.307,207.98121070405782,248.69297990378894,0.0112623410783484,216.734241082,0.011326
864,1.13366,214.331,208.00668244131165,248.7234376659086,0.0112728223123417,216.7607848146,0.0113365999999999
865,1.13477,214.355,208.03225751584594,248.7540189933067,0.0112837978264149,216.7874362335,0.0113477
866,1.13568,214.382,208.06033319590014,248.78759041310883,0.0112927956805256,216.8166934976,0.0113568
867,1.1368,214.412,208.0917529909074,248.82516054947772,0.011303869851367,216.849435616,0.011368
868,1.13785,214.441,208.1220588507326,248.86139870081345,0.0113142517751524,216.8810169185,0.0113785
869,1.13882,214.472,208.15414173277216,248.8997617217388,0.0113238425994429,216.9144500304,0.0113882
870,1.13971,214.505,208.1880016214803,248.940249593665,0.0113326423469988,216.9497349355,0.0113971
871,1.14078,214.535,208.219320963231,248.97769961331937,0.0113432217162698,216.982372373,0.0114078
872,1.14185,214.568,208.2535526350928,249.01863204396338,0.0113538009736189,217.018044708,0.0114185
873,1.1428,214.599,208.28559670276155,249.05694865270794,0.011363193678404,217.051437372,0.011428
874,1.1438,214.635,208.32259726691254,249.1011919789473,0.0113730806407635,217.08999513,0.0114379999999999
875,1.14487,214.667,208.355860321586,249.14096618816285,0.0113836595822338,217.12465808290003,0.0114487
876,1.14593,214.693,208.38327976759524,249.17375291784995,0.0113941395447433,217.1532314949,0.0114592999999999
877,1.14696,214.719,208.4106379283366,249.20646636584087,0.0114043227993303,217.1817410424,0.0114696
878,1.148,214.744,208.43704657991532,249.23804444077427,0.0114146048152539,217.20926112,0.0114799999999999
879,1.14909,214.768,208.46258813733994,249.26858569017756,0.0114253810454016,217.2358776112,0.0114909
880,1.15002,214.789,208.48488845973986,249.29525124141497,0.0114345753517928,217.2591164578,0.0115002
881,1.15106,214.813,208.51032788429552,249.32567036571172,0.0114448570566657,217.2856265178,0.0115106
882,1.15218,214.832,208.53107936399164,249.3504838924027,0.0114559295436906,217.3072513376,0.0115218
883,1.15327,214.857,208.5575934854969,249.3821880827205,0.0114667053285251,217.3348813239,0.0115327
884,1.15423,214.872,208.57413316362016,249.40196535887534,0.011476195831843,217.3521170856,0.0115423
885,1.15523,214.89,208.59366770076906,249.4253237297501,0.0114860816770231,217.372473747,0.0115523
886,1.15635,214.911,208.61636218931915,249.45246060411392,0.0114971537076011,217.39612334850003,0.0115634999999999
887,1.15743,214.93,208.6370331868613,249.47717789448325,0.0115078301924159,217.417664299,0.0115743
888,1.15829,214.947,208.65530933026486,249.49903154438175,0.0115163317562095,217.4367096063,0.0115829
889,1.15935,214.968,208.67788127629981,249.5260218888588,0.0115268103284191,217.460231508,0.0115935
890,1.16043,214.992,208.70340715977326,249.55654439617663,0.0115374864966118,217.4868316656,0.0116043
891,1.16155,215.013,208.72610379248485,249.58368383441587,0.0115485579580519,217.5104835015,0.0116155
892,1.16242,215.034,208.74828500250993,249.61020695734766,0.011557158026546,217.5335982228,0.0116242
893,1.16352,215.052,208.76802887580507,249.63381564136287,0.0115680315704921,217.5541730304,0.0116352
894,1.1644,215.078,208.79508538582184,249.66616839130162,0.0115767303205213,217.582368232,0.011644
895,1.16538,215.103,208.82137795462305,249.69760766056237,0.011586417475818,217.6097673414,0.0116538
896,1.16645,215.127,208.84688598207913,249.7281088165949,0.011596994160663,217.6363488915,0.0116645
897,1.1674,215.152,208.8731175646281,249.75947516170663,0.0116063845814948,217.663684448,0.011674
898,1.16838,215.177,208.8994115490519,249.7909161236943,0.0116160714495317,217.6910850326,0.0116838
899,1.16942,215.2,208.92388823837317,249.82018405989334,0.0116263512884942,217.71659184,0.0116941999999999
900,1.17038,215.221,208.94625847172335,249.84693320696377,0.0116358402768199,217.73990353980005,0.0117038
901,1.17143,215.244,208.9707566967018,249.87622689436765,0.0116462187547035,217.7654327892,0.0117143
902,1.17242,215.268,208.99610230593888,249.90653383924644,0.0116560040780529,217.7918450856,0.0117242
903,1.1734,215.293,209.0223985855674,249.9379775457191,0.0116656904654466,217.819248062,0.011734
904,1.17468,215.316,209.04737342912938,249.96784114852744,0.011678341932167,217.8452739888,0.0117468
905,1.1755,215.337,209.06945649453726,249.99424691529407,0.011686446693922,217.868286435,0.011755
906,1.17652,215.357,209.09098230749274,250.01998634892186,0.0116965281351649,217.8907181764,0.0117652
907,1.17737,215.381,209.11604080684413,250.049949982918,0.0117049292585633,217.9168312797,0.0117737
908,1.17838,215.408,209.14434319244168,250.0837924852711,0.0117149116781387,217.9463247904,0.0117838
909,1.17935,215.433,209.1706215452333,250.11521475577612,0.0117244986605586,217.9737090855,0.0117934999999999
910,1.18049,215.458,209.19725184950795,250.14705787133153,0.0117357657182911,218.0014601442,0.0118049
911,1.18138,215.486,209.22627860155205,250.1817665329378,0.0117445618417902,218.0317085068,0.0118138
912,1.18216,215.515,209.25604929875922,250.21736476499538,0.0117522707403397,218.062732124,0.0118216
913,1.18345,215.54,209.28299142701022,250.24958074324172,0.0117650199421435,218.09080813,0.0118345
914,1.18434,215.568,209.31201967470878,250.28429119327276,0.0117738158083237,218.12105805120004,0.0118433999999999
915,1.18545,215.601,209.34635850503398,250.32535175836455,0.0117847858251431,218.15684205450003,0.0118544999999999
916,1.1863,215.634,209.380160032322,250.36576984477776,0.0117931862071133,218.192066142,0.0118629999999999
917,1.18738,215.664,209.4115250744417,250.40327451052687,0.0118038595318265,218.2247512032,0.0118738
918,1.18843,215.696,209.44477068016602,250.44302785520787,0.0118142362660814,218.2593959728,0.0118843
919,1.18941,215.731,209.4807851030417,250.48609200563834,0.0118239211209055,218.2969260871,0.0118941
920,1.19036,215.76,209.51091184746036,250.52211598020276,0.0118333094110494,218.328320736,0.0119036
921,1.19167,215.787,209.53984248869324,250.5567097175619,0.0118462552244699,218.3584689429,0.0119167
922,1.19271,215.816,209.5701567626059,250.5929579300203,0.0118565326974648,218.3900590136,0.0119271
923,1.19374,215.844,209.59947983327945,250.6280209138401,0.0118667112444971,218.4206161656,0.0119374
924,1.19467,215.871,209.62762522545188,250.66167569172228,0.011875901494077,218.4499460757,0.0119467
925,1.35904,220.006,213.9900529607888,255.87803706130592,0.0134988787881485,222.9959695424,0.0135904
926,1.52331,224.022,218.24937642829858,260.9711117766772,0.0151182412994522,227.4345495282,0.0152331
927,1.68725,227.833,222.32059902700755,265.83926537813534,0.0167317404755432,231.67711229250003,0.0168725
928,1.85293,231.649,226.41256728928812,270.73222555166905,0.0183597240667164,235.9412938157,0.0185293
929,2.01638,235.263,230.31388015385065,275.3972100401266,0.0199632026385634,240.0067960794,0.0201638
930,2.18099,238.835,234.1880063127678,280.0296860975685,0.0215754666521225,244.0439674665,0.0218099
